entity_addr,entity_total_trans_atl_all_yr,pct_entity_total_trans_atl_all_yr
2415 OLDFIELD 30327,4.0,0.010498136580756916
2415 RIDGEWAY 30360,1.0,0.002624534145189229
2415 SANDFALL 30331,2.0,0.005249068290378458
2415 WOODWARD 30305,4.0,0.010498136580756916
2416 MEADOW PARK 30315,1.0,0.002624534145189229
2416 RIDGEWOOD 30318,2.0,0.005249068290378458
2416 ROSE PALM 30315,1.0,0.002624534145189229
2417 32 ,2.0,0.005249068290378458
2417 BAKER 30318,1.0,0.002624534145189229
2417 SAGAMORE 30305,2.0,0.005249068290378458
2418 BOLLING BROOK 30311,1.0,0.002624534145189229
2419 BAYWOOD 30315,2.0,0.005249068290378458
2419 BOLLING BROOK 30311,1.0,0.002624534145189229
2419 BRANTLEY 30318,1.0,0.002624534145189229
2419 CLAUDE 30318,2.0,0.005249068290378458
2419 GLENWOOD 30305,3.0,0.007873602435567686
2419 HOWELL MILL 30318,2.0,0.005249068290378458
2419 SANDFALL 30331,1.0,0.002624534145189229
2419 SUMMERWOOD 34698,1.0,0.002624534145189229
2419 WOODWARD 30305,4.0,0.010498136580756916
242 ALBERTA 30305,2.0,0.005249068290378458
242 CARLYLE PARK 30307,16.0,0.041992546323027666
242 CARLYLE PARK 30308,2.0,0.005249068290378458
242 EAST WESLEY 30305,3.0,0.007873602435567686
242 ELIZABETH 30307,2.0,0.005249068290378458
242 HARALSON 30307,2.0,0.005249068290378458
242 HILL 30030,2.0,0.005249068290378458
242 HOWARD 30317,1.0,0.002624534145189229
242 RED OAK 30274,1.0,0.002624534145189229
242 THE PRADO 30309,2.0,0.005249068290378458
242 WESLEY 30305,1.0,0.002624534145189229
2420 BAKER 30318,1.0,0.002624534145189229
2420 OLDFIELD 30327,6.0,0.015747204871135373
2420 ROSE MILL 30311,3.0,0.007873602435567686
2420 WALNUT GROVE 30024,1.0,0.002624534145189229
2421 BAKER 30318,2.0,0.005249068290378458
2421 LAKE 30252,1.0,0.002624534145189229
2421 OLD GEORGETOWN 29466,1.0,0.002624534145189229
2421 OLDFIELD 30327,4.0,0.010498136580756916
2421 SAGAMORE 30305,1.0,0.002624534145189229
2422 1ST 30318,2.0,0.005249068290378458
2422 ANTWERP 30315,1.0,0.002624534145189229
2422 BOULDER CREEK 30316,1.0,0.002624534145189229
2422 ROSE PALM 30315,1.0,0.002624534145189229
2422 SAGAMORE 30305,2.0,0.005249068290378458
2423 BLACK FOREST 30331,2.0,0.005249068290378458
2423 OZARK 30331,1.0,0.002624534145189229
2423 SWALLOW 30315,1.0,0.002624534145189229
2424 ARNO 30318,1.0,0.002624534145189229
2424 BRIDLEWOOD 30339,1.0,0.002624534145189229
2424 COUNTY LINE 30331,1.0,0.002624534145189229
2424 GLENWOOD 30305,2.0,0.005249068290378458
2424 HANFORD 30315,1.0,0.002624534145189229
2424 RUGBY 30337,1.0,0.002624534145189229
2424 TAMPA BAY 33607,3.0,0.007873602435567686
2425 CLAUDE 30318,1.0,0.002624534145189229
2425 GLENWOOD 30305,2.0,0.005249068290378458
2425 HANFORD 30315,1.0,0.002624534145189229
2425 OLDFIELD 30327,2.0,0.005249068290378458
2425 OVIDIA 30311,1.0,0.002624534145189229
2425 VIRGINIA HEIGHTS 30041,1.0,0.002624534145189229
2426 BRANTLEY 30318,1.0,0.002624534145189229
2426 LOWE 30318,1.0,0.002624534145189229
2426 NORTHSIDE 30305,1.0,0.002624534145189229
2426 RIDGEWOOD 30318,4.0,0.010498136580756916
2427 BRANTLEY 30318,3.0,0.007873602435567686
2427 ROSE MILL 30326,1.0,0.002624534145189229
2427 SAGAMORE 30305,4.0,0.010498136580756916
2427 SHENANDOAH 30305,2.0,0.005249068290378458
2427 SPRINGDALE 30315,1.0,0.002624534145189229
2428 BLANTON 38701,3.0,0.007873602435567686
2428 BRANTLEY 30318,1.0,0.002624534145189229
2428 BRYNFIELD 30024,1.0,0.002624534145189229
2428 BUTNER 30331,1.0,0.002624534145189229
2428 ROSE PALM 30315,1.0,0.002624534145189229
2429 ANTWERP 30315,2.0,0.005249068290378458
2429 CLAUDE 30318,1.0,0.002624534145189229
2429 SHENANDOAH 30305,1.0,0.002624534145189229
243 42ND 11203,1.0,0.002624534145189229
243 ALTOONA 30314,1.0,0.002624534145189229
243 EAST WESLEY 30305,2.0,0.005249068290378458
243 HOWELL 30331,1.0,0.002624534145189229
243 HUNTINGTON 30309,1.0,0.002624534145189229
243 MAPLE 30354,1.0,0.002624534145189229
243 SIXTH 30308,2.0,0.005249068290378458
243 TONI 30315,1.0,0.002624534145189229
243 WILLIS MILL 30311,1.0,0.002624534145189229
2430 ALSTON 30317,1.0,0.002624534145189229
2430 ARNO 30318,1.0,0.002624534145189229
2430 BAXTER 30315,1.0,0.002624534145189229
2430 CLAUDE 30318,4.0,0.010498136580756916
2430 HANFORD 30315,1.0,0.002624534145189229
2430 LAUREL GATE 30040,1.0,0.002624534145189229
2430 MAIN 30318,3.0,0.007873602435567686
2430 MCLAURIN 30328,4.0,0.010498136580756916
2430 MCLAURIN 39576,2.0,0.005249068290378458
2430 ROSE MILL 30311,1.0,0.002624534145189229
2430 SAGEMORE 30305,1.0,0.002624534145189229
2430 SHENANDOAH 30305,6.0,0.015747204871135373
2431 BAXTER 30315,1.0,0.002624534145189229
2431 LOWE 30318,1.0,0.002624534145189229
2431 PINE SPRING 30345,1.0,0.002624534145189229
2432 BRANTLEY 30318,2.0,0.005249068290378458
2432 MAIN 30318,2.0,0.005249068290378458
2432 RENNY 30066,4.0,0.010498136580756916
2432 RIDGEWOOD 30318,4.0,0.010498136580756916
2433 DELOWE 30344,4.0,0.010498136580756916
2433 POND 30096,2.0,0.005249068290378458
2434 BRANTLEY 30318,3.0,0.007873602435567686
2434 CENTER POINT 30315,1.0,0.002624534145189229
2434 CENTER POINTE 30315,1.0,0.002624534145189229
2434 LOWE 30318,3.0,0.007873602435567686
2434 MAIN 30318,1.0,0.002624534145189229
2434 PRAIRIE VIEW 30311,1.0,0.002624534145189229
2434 ROSE PALM 30315,1.0,0.002624534145189229
2434 SAGAMORE 30305,1.0,0.002624534145189229
2434 SAINT PAUL 30318,1.0,0.002624534145189229
24344 AZAL 92677,1.0,0.002624534145189229
2435 2ND 30318,1.0,0.002624534145189229
2435 CENTER POINTE 30315,2.0,0.005249068290378458
2435 SECOND 30318,1.0,0.002624534145189229
2436 CLAUDE 30318,4.0,0.010498136580756916
2436 MAIN 30318,2.0,0.005249068290378458
2436 SANTA ROSA 30315,1.0,0.002624534145189229
2436 SANTA ROSA 30331,2.0,0.005249068290378458
2437 ABNER 30318,1.0,0.002624534145189229
2437 BRANTLEY 30318,2.0,0.005249068290378458
2437 CLARISSA 30318,1.0,0.002624534145189229
2437 DELOWE 30344,2.0,0.005249068290378458
2437 OLD HAPEVILLE 30315,1.0,0.002624534145189229
2438 CENTER POINT 30315,1.0,0.002624534145189229
2438 CENTER POINTE 30315,1.0,0.002624534145189229
2438 FERNLEAF 30318,3.0,0.007873602435567686
2439 CENTER POINT 30315,2.0,0.005249068290378458
2439 HARVEL 30318,2.0,0.005249068290378458
2439 LOWE 30318,2.0,0.005249068290378458
2439 SAGAMORE 30305,2.0,0.005249068290378458
244 13TH 30309,1.0,0.002624534145189229
244 14TH 30309,1.0,0.002624534145189229
244 1ST 30314,1.0,0.002624534145189229
244 75TH 10023,2.0,0.005249068290378458
244 BRIGHTON 30309,1.0,0.002624534145189229
244 CHILDS 30314,1.0,0.002624534145189229
244 ESTORIA 30316,1.0,0.002624534145189229
244 ISWALD 30316,1.0,0.002624534145189229
244 JOSEPH E LOWERY 30314,1.0,0.002624534145189229
244 MIDVALE 30342,2.0,0.005249068290378458
244 PEACHTREE 30305,1.0,0.002624534145189229
2440 BRANTLEY 30318,1.0,0.002624534145189229
2440 PEACHTREE 30305,3.0,0.007873602435567686
2440 WALL 30013,1.0,0.002624534145189229
2441 LOCKERLY 30097,1.0,0.002624534145189229
2441 OLDFIELD 30327,2.0,0.005249068290378458
2441 PAUL 30318,2.0,0.005249068290378458
2441 PONDSIDE 30062,1.0,0.002624534145189229
2441 RIDGEWOOD 30318,2.0,0.005249068290378458
2442 BRANTLEY 30318,1.0,0.002624534145189229
2442 CENTER POINTE 30315,1.0,0.002624534145189229
2442 DELBARTON 30097,1.0,0.002624534145189229
2442 GRAYWALL 30344,1.0,0.002624534145189229
2442 HYDE MANOR 30327,2.0,0.005249068290378458
2442 LIBERTY 97459,1.0,0.002624534145189229
2442 LOWE 30318,1.0,0.002624534145189229
2442 MAXWELL 30311,1.0,0.002624534145189229
2442 PERRY 30318,1.0,0.002624534145189229
2442 WATERSCAPE 30078,1.0,0.002624534145189229
24422 DEL PRADO 92629,1.0,0.002624534145189229
24422 DELL PRADO 92629,1.0,0.002624534145189229
24422 PORTOLA 93923,2.0,0.005249068290378458
2443 BRANTLEY 30318,1.0,0.002624534145189229
2443 CENTER POINTE 30315,3.0,0.007873602435567686
2443 CLAUDE 30318,6.0,0.015747204871135373
2444 BRANTLEY 30318,3.0,0.007873602435567686
2444 ELIZABETH ANN 30324,1.0,0.002624534145189229
2445 BLAIR RIDGE 30041,1.0,0.002624534145189229
2445 CHURCH 30080,1.0,0.002624534145189229
2445 COUNTY LINE 30331,1.0,0.002624534145189229
2445 SAGAMORE 30305,6.0,0.015747204871135373
2445 SUNRIDGE 30315,2.0,0.005249068290378458
2445 WESLEY 30327,1.0,0.002624534145189229
2446 17TH 33713,1.0,0.002624534145189229
2446 BRANTLEY 30318,6.0,0.015747204871135373
2446 HANOVER WEST 30327,2.0,0.005249068290378458
2446 WILSON 30311,1.0,0.002624534145189229
2447 CAMPBELLTON 30311,1.0,0.002624534145189229
2447 FERNLEAF 30318,2.0,0.005249068290378458
2448 HADLOW 30080,1.0,0.002624534145189229
2448 HADLOW 30339,2.0,0.005249068290378458
2448 LOWE 30318,2.0,0.005249068290378458
2448 LOWE 30337,1.0,0.002624534145189229
2448 OLDFIELD 30327,1.0,0.002624534145189229
2449 BRANTLEY 30318,4.0,0.010498136580756916
2449 PAUL 30318,4.0,0.010498136580756916
2449 TOLLIVER 30294,1.0,0.002624534145189229
2449 WOODHILL 30344,1.0,0.002624534145189229
245 BEAVER FALL 30331,2.0,0.005249068290378458
245 BEAVER FALLS 30331,5.0,0.013122670725946145
245 BEVERLY 30309,4.0,0.010498136580756916
245 CAMDEN 30309,2.0,0.005249068290378458
245 CHEMIN DE VIE 30342,1.0,0.002624534145189229
245 DIX LEE ON 30214,1.0,0.002624534145189229
245 GEORGIA 30312,7.0,0.018371739016324603
245 HEATH 30214,1.0,0.002624534145189229
245 HEMPSTEAD 11552,1.0,0.002624534145189229
245 HENDRIX 30315,3.0,0.007873602435567686
245 HIGHLAND 30307,22.0,0.05773975119416304
245 HIGHLAND 30308,1.0,0.002624534145189229
245 HIGHLAND AVE NE 30307,1.0,0.002624534145189229
245 LOFTY EAGLE 30214,1.0,0.002624534145189229
245 NORTH HIGHLAND 30307,2.0,0.005249068290378458
245 PEACHTREE 30305,1.0,0.002624534145189229
245 PINELAND 30342,2.0,0.005249068290378458
245 POWELL 30316,2.0,0.005249068290378458
245 RICHARDSON 30314,1.0,0.002624534145189229
245 RUMSON 30305,4.0,0.010498136580756916
2450 BENJAMIN E MAYS 30311,4.0,0.010498136580756916
2450 BROADWAY 90404,2.0,0.005249068290378458
2450 CAMELLIA 30324,1.0,0.002624534145189229
2450 CLAUDE 30318,3.0,0.007873602435567686
2450 COLEMAN 30310,1.0,0.002624534145189229
2450 HANFORD 30315,1.0,0.002624534145189229
2450 LOUISIANA 77006,1.0,0.002624534145189229
2450 MACON 30315,1.0,0.002624534145189229
2450 MC GARITY 30252,1.0,0.002624534145189229
2450 PLASTER 30305,1.0,0.002624534145189229
2450 SUGARLOAF CLUB 30097,4.0,0.010498136580756916
24500 GODDARD 48180,2.0,0.005249068290378458
2451 CENTER POINTE 30315,1.0,0.002624534145189229
2451 CUMBERLAND 30080,1.0,0.002624534145189229
2451 CUMBERLAND 30310,1.0,0.002624534145189229
2451 CUMBERLAND 30316,2.0,0.005249068290378458
2451 CUMBERLAND 30335,2.0,0.005249068290378458
2451 CUMBERLAND 30339,24.0,0.06298881948454149
2451 HANOVER WEST 30327,2.0,0.005249068290378458
2451 HYDE MANOR 30327,2.0,0.005249068290378458
2451 LOCKERLY 30097,2.0,0.005249068290378458
2451 SPRINGDALE 30315,1.0,0.002624534145189229
2452 ABNER 30318,1.0,0.002624534145189229
2452 ANTWERP 30315,1.0,0.002624534145189229
2452 BILTMORE 94507,1.0,0.002624534145189229
2452 ELIZABETH ANN 30324,6.0,0.015747204871135373
2452 HYDE MANOR 30327,2.0,0.005249068290378458
2452 NAVAJO 30331,1.0,0.002624534145189229
2452 NORWOOD PARK 30340,1.0,0.002624534145189229
2452 RIDGEWOD 30318,1.0,0.002624534145189229
2452 RIDGEWOOD 30318,3.0,0.007873602435567686
2453 CLAYHILL 30064,1.0,0.002624534145189229
2453 ELIZABETH ANN 30324,2.0,0.005249068290378458
2453 PERKERSON 30315,1.0,0.002624534145189229
2454 BENJAMIN E MAYS 30311,2.0,0.005249068290378458
2454 FERNLEAF 30318,6.0,0.015747204871135373
2454 HARVEL 30318,1.0,0.002624534145189229
2454 OLDFIELD 30327,4.0,0.010498136580756916
2454 ROLLING ACRES 30094,1.0,0.002624534145189229
2455 BETHANY 30004,1.0,0.002624534145189229
2455 EAST OSBORNE 30319,1.0,0.002624534145189229
2455 OLDFIELD 30327,4.0,0.010498136580756916
2455 SPRING 30318,1.0,0.002624534145189229
2457 SUNRIDGE 30315,2.0,0.005249068290378458
2457 VALHALLA 30345,2.0,0.005249068290378458
2458 ELIZABETH ANN 30324,6.0,0.015747204871135373
2458 HERITAGE VALLEY 30331,1.0,0.002624534145189229
2458 QUINCY 30213,1.0,0.002624534145189229
2458 RIDGEWOOD 30318,2.0,0.005249068290378458
2458 WILSON 30311,3.0,0.007873602435567686
2459 ROOSEVELT 30337,1.0,0.002624534145189229
246 AARON 30314,1.0,0.002624534145189229
246 ARGUS 30331,1.0,0.002624534145189229
246 ATLANTA 30315,1.0,0.002624534145189229
246 BOLLING 30305,3.0,0.007873602435567686
246 BULLSBORO 30263,1.0,0.002624534145189229
246 CAMDEN 30309,3.0,0.007873602435567686
246 CARROLL 30180,1.0,0.002624534145189229
246 FLORIDA 30310,1.0,0.002624534145189229
246 GENTLE SPRINGS 89012,1.0,0.002624534145189229
246 LYDIA 30315,1.0,0.002624534145189229
246 PINELAND 30342,2.0,0.005249068290378458
246 TIGER FLOWERS 30314,1.0,0.002624534145189229
246 WESLEY 30305,2.0,0.005249068290378458
2460 ABNER 30318,3.0,0.007873602435567686
2460 MAIN 30318,1.0,0.002624534145189229
2460 OLDFIELD 30327,2.0,0.005249068290378458
2461 OLD CONYERS 30281,1.0,0.002624534145189229
2461 WINSHIRE 30035,1.0,0.002624534145189229
2462 HYDE MANOR 30318,1.0,0.002624534145189229
2462 HYDE MANOR 30327,1.0,0.002624534145189229
2462 MACON 30315,3.0,0.007873602435567686
2462 PERKERSON 30315,1.0,0.002624534145189229
2463 BLACK FOREST 30331,3.0,0.007873602435567686
2463 CLAUDE 30318,4.0,0.010498136580756916
2463 HAMILTON MILL 30019,1.0,0.002624534145189229
2464 MAIN 30318,1.0,0.002624534145189229
2464 WOODWARD 30305,4.0,0.010498136580756916
2465 BAXTER 30315,1.0,0.002624534145189229
2465 FAIRWAY 30331,1.0,0.002624534145189229
2465 SPRINGDALE 30315,1.0,0.002624534145189229
2466 RIDGEWOOD 30318,2.0,0.005249068290378458
2467 CLAUDE 30318,1.0,0.002624534145189229
2467 FERNLEAF 30318,2.0,0.005249068290378458
2467 HARVEL 30318,2.0,0.005249068290378458
2467 HOPEWELL 30004,1.0,0.002624534145189229
2467 MACON 30315,1.0,0.002624534145189229
2467 MONTVIEW 30305,2.0,0.005249068290378458
2467 SHARONDALE 30305,2.0,0.005249068290378458
2467 SUSAN 30331,2.0,0.005249068290378458
2468 ANTWERP 30315,1.0,0.002624534145189229
2468 ANTWERSEP 30315,1.0,0.002624534145189229
2468 ELIZABETH ANN 30324,1.0,0.002624534145189229
2468 MONTVIEW 30305,2.0,0.005249068290378458
2468 RUTHERFORD 30318,4.0,0.010498136580756916
2468 SUSAN 30331,1.0,0.002624534145189229
2468 WILSON 30311,1.0,0.002624534145189229
2469 ALTON 30305,2.0,0.005249068290378458
2469 BRYAN 30344,1.0,0.002624534145189229
2469 ELIZABETH ANN 30324,2.0,0.005249068290378458
247 ALBERTA 30305,2.0,0.005249068290378458
247 AUDUBON 70118,1.0,0.002624534145189229
247 LYDIA 30315,2.0,0.005249068290378458
247 MORRIS BROWN 30314,1.0,0.002624534145189229
247 OAK RIDGE 41055,2.0,0.005249068290378458
247 ROBIN HOOD 30309,2.0,0.005249068290378458
247 STOVALL 30316,4.0,0.010498136580756916
2470 ALTON 30305,2.0,0.005249068290378458
2470 BANGOR 30078,2.0,0.005249068290378458
2470 MACON 30315,1.0,0.002624534145189229
2470 ST PAUL 30318,1.0,0.002624534145189229
2470 WINDY HILL 30067,2.0,0.005249068290378458
2471 OVIDIA 30311,1.0,0.002624534145189229
2471 ROXBURGH 30076,1.0,0.002624534145189229
2472 CHAMBERS 92780,1.0,0.002624534145189229
2472 COVE ,2.0,0.005249068290378458
2472 COVE 30319,4.0,0.010498136580756916
2472 COVE 30391,1.0,0.002624534145189229
2472 FERNLEAF 30318,4.0,0.010498136580756916
2472 JETT FERRY 30338,4.0,0.010498136580756916
2472 MEADOWS SPRINGS 30058,1.0,0.002624534145189229
2472 NORTHSIDE 30327,3.0,0.007873602435567686
2472 RUTHERFORD 30318,2.0,0.005249068290378458
2473 EDWARDS 30318,3.0,0.007873602435567686
2473 FAIRWAY 30331,3.0,0.007873602435567686
2473 HYDE MANOR 30327,2.0,0.005249068290378458
2474 EDWARDS 30318,3.0,0.007873602435567686
2475 BAKER 30318,1.0,0.002624534145189229
2475 BELLVIEW 30318,1.0,0.002624534145189229
2475 CHAMBLEE TUCKER 30341,1.0,0.002624534145189229
2475 CLAIRVIEW 30009,1.0,0.002624534145189229
2475 EAST LAKE 30252,1.0,0.002624534145189229
2475 FORREST 30318,4.0,0.010498136580756916
2475 HARVEL 30318,2.0,0.005249068290378458
2475 HOWELL MILL 30318,2.0,0.005249068290378458
2475 NORTHWINDS 30009,8.0,0.020996273161513833
2475 RIVERS 30305,6.0,0.015747204871135373
2475 RUTHERFORD 30318,3.0,0.007873602435567686
2475 TANGLEWOOD 30033,3.0,0.007873602435567686
2476 OLDFIELD 30327,4.0,0.010498136580756916
2476 RUTHERFORD 30318,2.0,0.005249068290378458
2477 EDWARDS 30318,2.0,0.005249068290378458
2477 ELIZABETH ANN 30324,4.0,0.010498136580756916
2477 SUNRIDGE 30315,1.0,0.002624534145189229
2478 FERNLEAF 30318,2.0,0.005249068290378458
2479 COLORADO 30331,2.0,0.005249068290378458
2479 DELLWOOD 30305,3.0,0.007873602435567686
2479 HANFORD 30315,1.0,0.002624534145189229
2479 PEACHTREE 30305,2.0,0.005249068290378458
248 16TH 30363,2.0,0.005249068290378458
248 ANDREWS 30305,2.0,0.005249068290378458
248 CASTLEBERRY STATION 30313,1.0,0.002624534145189229
248 LANTANA 23669,1.0,0.002624534145189229
248 MILTON 30315,4.0,0.010498136580756916
248 SPINGSIDE 30354,1.0,0.002624534145189229
248 SPRINGDALE 30305,2.0,0.005249068290378458
248 SYDNEY 30312,3.0,0.007873602435567686
248 WELLINGTON 30314,1.0,0.002624534145189229
248 WHITAKER 30314,1.0,0.002624534145189229
2480 BRIARCLIFF 30329,2.0,0.005249068290378458
2480 CASCADE 30311,3.0,0.007873602435567686
2480 CLAUDE 30318,4.0,0.010498136580756916
2480 OLDFIELD 30327,2.0,0.005249068290378458
2480 RIDGEWOOD 30318,4.0,0.010498136580756916
2480 STONEGATE 30101,1.0,0.002624534145189229
2481 BAXTER 30315,1.0,0.002624534145189229
2481 EDWARDS 30318,2.0,0.005249068290378458
2481 FORREST 30318,1.0,0.002624534145189229
2481 HIDDEN HILLS 30067,1.0,0.002624534145189229
2481 RUTHERFORD 30318,2.0,0.005249068290378458
2481 WARREN 30318,2.0,0.005249068290378458
2482 DELLWOOD 30305,2.0,0.005249068290378458
2483 BLACK FOREST 30331,1.0,0.002624534145189229
2483 HERITAGE 30078,1.0,0.002624534145189229
2484 BLACK FOREST 30331,2.0,0.005249068290378458
2484 BRIARCLIFF 30329,4.0,0.010498136580756916
2484 ROCKWOOD 30087,1.0,0.002624534145189229
2485 ADKINS 30331,1.0,0.002624534145189229
2485 CLAUDE 30318,1.0,0.002624534145189229
2485 RUTHERFORD 30318,2.0,0.005249068290378458
2485 SWALLOW 30315,1.0,0.002624534145189229
2485 WEST WESLEY 30327,1.0,0.002624534145189229
2486 CLAUDE 30318,1.0,0.002624534145189229
2486 FERNLEAF 30318,2.0,0.005249068290378458
2486 MORELAND 30315,1.0,0.002624534145189229
24868 PAPAYA 94545,2.0,0.005249068290378458
2487 BELLVIEW 30318,1.0,0.002624534145189229
2487 FERNLEAF 30318,2.0,0.005249068290378458
2487 HOWELL MILL 30318,5.0,0.013122670725946145
2487 OZARK 30331,1.0,0.002624534145189229
2487 WOODACRES 30345,3.0,0.007873602435567686
2488 81ST 74137,1.0,0.002624534145189229
2488 DELLWOOD 30305,2.0,0.005249068290378458
2488 HADLOW 30080,1.0,0.002624534145189229
2489 DELLWOOD 30305,2.0,0.005249068290378458
2489 FERNLEAF 30318,2.0,0.005249068290378458
2489 HABERSHAM 30305,2.0,0.005249068290378458
2489 MONTVIEW 30305,2.0,0.005249068290378458
249 AVENTINE 30082,1.0,0.002624534145189229
249 DOANE 30315,1.0,0.002624534145189229
249 FLETCHER 30315,2.0,0.005249068290378458
249 GEORGIA 30312,2.0,0.005249068290378458
249 HERMER 30311,1.0,0.002624534145189229
249 LINDBERG 30305,1.0,0.002624534145189229
249 LINDBERGH 30305,3.0,0.007873602435567686
249 MILTON 30315,2.0,0.005249068290378458
249 NAPOLEON 30314,1.0,0.002624534145189229
249 PEACHTREE 30309,2.0,0.005249068290378458
249 POWELL 30316,1.0,0.002624534145189229
2490 CAJUN 30066,1.0,0.002624534145189229
2490 SHARONDALE 30305,2.0,0.005249068290378458
2490 SKYLINE 30008,1.0,0.002624534145189229
2490 WOODWARD 30305,2.0,0.005249068290378458
2491 BURTZ 30318,2.0,0.005249068290378458
2491 FORREST 30318,6.0,0.015747204871135373
2492 ABNER 30318,1.0,0.002624534145189229
2492 HABERSHAM 30305,1.0,0.002624534145189229
2492 PARKDALE 30305,1.0,0.002624534145189229
2492 SPRING GARDEN 30315,2.0,0.005249068290378458
2493 BURTZ 30318,3.0,0.007873602435567686
2493 NISKEY LAKE 30331,2.0,0.005249068290378458
2493 OLDFIELD 30327,2.0,0.005249068290378458
2493 OLDKNOW 30315,1.0,0.002624534145189229
2493 OLDKNOW 30318,2.0,0.005249068290378458
2493 PARKDALE 30305,4.0,0.010498136580756916
2494 BAKER 30318,1.0,0.002624534145189229
2494 BELLVIEW 30318,1.0,0.002624534145189229
2494 JETT FERRY 30338,6.0,0.015747204871135373
2494 MAIN 30318,9.0,0.02362080730670306
2495 BESS 94550,1.0,0.002624534145189229
2495 BLACK FOREST 30331,2.0,0.005249068290378458
2495 FERNLEAF 30318,4.0,0.010498136580756916
2495 HARVEL 30318,2.0,0.005249068290378458
2495 PAUL 30318,1.0,0.002624534145189229
2495 PERKERSON 30315,1.0,0.002624534145189229
2496 HYDE MANOR 30327,1.0,0.002624534145189229
2497 EDWARDS 30318,7.0,0.018371739016324603
2497 RUTHERFORD 30318,2.0,0.005249068290378458
2497 SPRING GARDEN 30315,2.0,0.005249068290378458
2498 HARVEL 30318,1.0,0.002624534145189229
2498 NAVAJO 30331,1.0,0.002624534145189229
2498 PARKDALE 30305,4.0,0.010498136580756916
2498 WOODLAND 30344,1.0,0.002624534145189229
2498 WYNCREEK 30331,1.0,0.002624534145189229
2499 BAXTER 30315,1.0,0.002624534145189229
2499 OLD ORCHARD 30338,3.0,0.007873602435567686
2499 PARKDALE 30305,2.0,0.005249068290378458
2499 VAN FLEET 30360,2.0,0.005249068290378458
2499 WARREN 30318,1.0,0.002624534145189229
25 ARIZONA 85225,1.0,0.002624534145189229
25 ASHEWORTH 30327,4.0,0.010498136580756916
25 AVERY 30309,1.0,0.002624534145189229
25 BOWEN 30315,1.0,0.002624534145189229
25 BROMACK 30315,1.0,0.002624534145189229
25 CAMERON 30312,1.0,0.002624534145189229
25 CHATSWORTH 30327,2.0,0.005249068290378458
25 CHEROKEE 30305,4.0,0.010498136580756916
